Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
Azerbaijan,-1.6298784908947028,Developing,-0.27613356321157667,-1.1993989005682784,-0.18068521103771382,-1.009510517888789,-0.353775898704504,0.0,-0.19271961789643177,0.18657564214588895,-0.1934676407959019,-0.3260585410300268,-0.539328333609367,-0.2675609382574331,-0.3234448000817086,-0.8019806702974214,-0.23686609836440306,-0.38306954509091373,-0.4088233460167142,0.027489323315087914,-0.5799307226779374
Bahamas,1.6217623010351567,Developing,0.7232329561218983,-0.14345127551394132,-0.2570169256653636,0.0,-0.3714328925945435,0.6225715064509428,-0.21103572121748299,1.3103976522678493,-0.2620383964766972,0.5299889935271591,0.0146969204726966,0.5362958979665927,-0.3234448000817086,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.7783253820267133,0.18604155501424605
Bahamas,1.4049862482398328,Developing,0.6495954231183804,-1.1993989005682784,-0.2570169256653636,1.2378978872468211,-0.3714328925945435,0.6668525825241117,-0.21103572121748299,1.2752782144515378,-0.2620383964766972,0.5727913702550184,0.8018414934925996,0.5786041525046993,-0.3234448000817086,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.7734498232039105,0.18604155501424605
Bahamas,1.1882101954445088,Developing,0.5864775376867916,0.05806544682467259,-0.2570169256653636,1.230236267683859,-0.3714328925945435,0.7111336585972806,-0.21103572121748299,1.2451758391804142,-0.2620383964766972,0.6155937469828777,0.6969943408852796,0.6209124070428059,-0.3234448000817086,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.7783253820267133,0.18604155501424605
Bahamas,0.9714341426491849,Developing,0.5969971852587238,0.017762102356949805,-0.2570169256653636,1.2506672531850918,-0.3714328925945435,0.6668525825241117,-0.21103572121748299,1.2150734639092902,-0.2620383964766972,0.7011985004385963,0.6664139213748111,0.6632206615809125,-0.3037478196145087,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.7734498232039105,0.18604155501424605
Bahamas,0.754658089853861,Developing,0.6075168328306545,-0.02254124211077298,-0.2570169256653636,1.2098052821826262,-0.3714328925945435,0.6225715064509428,-0.21103572121748299,1.1849710886381661,-0.2620383964766972,0.6155937469828777,0.7537865485475778,0.6632206615809125,-0.3234448000817086,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.7685742643811078,0.18604155501424605
Bahamas,0.5378820370585369,Developing,0.6075168328306545,-0.03060191100431754,-0.2570169256653636,1.1714971843678146,-0.3714328925945435,0.7554147346704495,-0.21103572121748299,1.1498516508218548,-0.2620383964766972,0.6155937469828777,0.6707825527334498,0.7055289161190191,-0.3037478196145087,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.7685742643811078,0.18604155501424605
Bahamas,0.32110598426321296,Developing,0.5654382425429286,0.02582277125049436,-0.2570169256653636,1.1970359162443553,-0.3714328925945435,0.6225715064509428,-0.21103572121748299,-1.5894644988504236,-0.2620383964766972,0.6155937469828777,0.6664139213748111,0.5786041525046993,-0.3234448000817086,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.783200940849516,0.18604155501424605
Bahamas,0.10432993146788898,Developing,0.5549185949709979,0.017762102356949805,-0.2570169256653636,1.4166690103826085,-0.3714328925945435,-3.1856010358415805,-0.21103572121748299,-1.6195668741215474,-0.2620383964766972,0.4443842400714405,0.609621713712513,0.45167938889037945,-0.3234448000817086,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.783200940849516,0.18604155501424605
Bahamas,-0.112446121327435,Developing,0.5443989473990671,0.017762102356949805,-0.2570169256653636,1.5699014016418547,-0.3714328925945435,0.5340093543046052,-0.21103572121748299,1.0545274624632957,-0.2620383964766972,0.5299889935271591,0.8280532816444294,0.5362958979665927,-0.3234448000817086,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.7783253820267133,0.15540266390655882
Bahamas,-0.329222174122759,Developing,0.5233596522552042,0.05000477793112803,-0.2570169256653636,1.651625343646786,-0.3714328925945435,0.6668525825241117,-0.21103572121748299,1.0194080246469848,-0.2620383964766972,0.4871866167992998,0.44798235344289483,0.5362958979665927,-0.3234448000817086,0.4180398276407497,0.0,-0.5612067823640657,-0.5598544645219883,0.7685742643811078,0.12476377279887159
Bahamas,-0.545998226918083,Developing,0.5128400046832721,0.05806544682467259,-0.2570169256653636,1.503500698762848,-0.3714328925945435,0.5340093543046052,-0.21103572121748299,0.9893056493758606,-0.2620383964766972,0.4443842400714405,0.01985648029633894,0.45167938889037945,-0.3234448000817086,0.4180398276407497,0.0,-0.5357586056107583,-0.5598544645219883,0.7588231467355022,0.12476377279887159
Bahamas,-0.7627742797134069,Developing,0.4812810619674784,0.0741867846117617,-0.2570169256653636,1.403899644444338,-0.3714328925945435,0.5340093543046052,-0.21103572121748299,0.9541862115595493,-0.2620383964766972,0.40158186334358126,0.12907226426229712,0.45167938889037945,-0.3234448000817086,0.4180398276407497,0.0,-0.5357586056107583,-0.5598544645219883,0.7490720290898967,0.09412488169118437
Bahamas,-0.9795503325087309,Developing,0.4181631765358911,0.19509681801493006,-0.2570169256653636,1.5520242893282759,-0.3714328925945435,0.31260397393876077,-0.21103572121748299,0.9190667737432382,-0.2620383964766972,0.4443842400714405,-0.1243083545387259,0.40937113435227285,-0.3234448000817086,0.4180398276407497,0.0,-0.5357586056107583,-0.5598544645219883,0.7441964702670939,0.06348599058349659
Bahamas,-1.1963263853040549,Developing,0.4076435289639589,-1.1752168938876446,-0.2570169256653636,1.5954401335183956,-0.3714328925945435,0.35688505001192966,-0.21103572121748299,0.8839473359269268,-0.2620383964766972,0.4443842400714405,-0.28157908344970584,0.49398764342848606,-0.3234448000817086,0.4180398276407497,0.0,-0.5357586056107583,-0.534682611437776,0.7344453526214884,0.03284709947580936
Bahamas,-1.4131024380993789,Developing,0.38660423382009745,0.19509681801493006,-0.2570169256653636,1.79719611534307,-0.3714328925945435,-2.654228122963554,-0.21103572121748299,0.8438108355654284,-0.2620383964766972,0.658396123710737,-0.32963402839472716,0.7055289161190191,-0.3037478196145087,0.4180398276407497,0.0,-0.5103104288574508,-0.534682611437776,0.7246942349758828,0.03284709947580936
Bahamas,-1.6298784908947028,Developing,0.3550452911043023,0.21927882469556373,-0.2570169256653636,1.9274436479134291,-0.3714328925945435,0.0,-0.21103572121748299,0.8036743352039296,-0.2620383964766972,0.35877948661572195,-0.3034222402428974,0.7055289161190191,-0.3234448000817086,0.4180398276407497,0.0,-0.5103104288574508,-0.534682611437776,-3.073366087987468,0.0022082083681221314
Bahrain,1.6217623010351567,Developing,0.80739013669735,-0.7721834492104167,-0.2570169256653636,0.0,-0.3714328925945435,0.7554147346704495,-0.21103572121748299,1.2652440893611634,-0.2620383964766972,0.658396123710737,0.0146969204726966,0.6632206615809125,-0.3234448000817086,2.268304998128889,0.0,0.3803757575083089,0.34633224650965627,0.939218823179204,0.7681804860603055
Bahrain,1.4049862482398328,Developing,0.7968704891254179,-1.2719449206101794,-0.2570169256653636,-0.7745541846246117,-0.1866572772587233,0.7554147346704495,-0.20702362239477654,1.230124651544852,-0.2620383964766972,0.658396123710737,-0.4039007614915787,0.6632206615809125,-0.3234448000817086,2.268304998128889,0.0,0.3549275807550013,0.32116039342544406,0.9245921467107957,0.7681804860603055
Bahrain,1.1882101954445088,Developing,0.7863508415534871,-1.2719449206101794,-0.2570169256653636,-0.7541231991233789,-0.36943614130199437,0.7996958107436184,-0.21103572121748299,1.195005213728541,-0.2620383964766972,0.7011985004385963,-0.5305910708920902,0.7055289161190191,-0.3234448000817086,-0.8743169880160472,0.0,0.3549275807550013,0.32116039342544406,0.9002143525967818,0.7681804860603055
Bahrain,0.9714341426491849,Developing,0.7653115464096242,-0.7560621114233277,-0.2570169256653636,-0.7413538331851084,0.7410856734160135,0.7996958107436184,-0.21103572121748299,1.1598857759122296,-0.2620383964766972,0.7011985004385963,-0.6703872743685169,0.7055289161190191,-0.3234448000817086,2.268304998128889,0.0,0.3549275807550013,0.32116039342544406,0.8855876761283741,0.7681804860603055
Bahrain,0.754658089853861,Developing,0.7232329561218983,-0.7157587669556048,-0.2570169256653636,-0.7515693259357248,-0.27192806031419664,0.7996958107436184,-0.21103572121748299,-1.584447436305236,-0.2620383964766972,0.7011985004385963,-1.0941445161564347,0.7055289161190191,-0.3234448000817086,-0.5115657471120953,0.0,0.3549275807550013,0.32116039342544406,0.8855876761283741,0.7375415949526183
Bahrain,0.5378820370585369,Developing,0.7232329561218983,-0.7399407736362386,-0.2570169256653636,-0.6826147498690641,-0.2372143557277464,0.7996958107436184,-0.21103572121748299,-1.6195668741215474,-0.2620383964766972,0.7011985004385963,-0.9892973635491147,0.7055289161190191,-0.3234448000817086,-0.43275624635579807,0.0,0.32947940400169395,0.2959885403412318,0.8758365584827685,0.7375415949526183
Bahrain,0.32110598426321296,Developing,0.7127133085499676,-0.7318801047426939,-0.2570169256653636,-0.6775070034937558,-0.20392499464400055,0.7554147346704495,-0.2107740625986108,1.0495103999181083,-0.2620383964766972,0.6155937469828777,-0.9237678931695398,0.6632206615809125,-0.3234448000817086,2.268304998128889,0.0,0.32947940400169395,0.2959885403412318,0.8953387937739791,0.7375415949526183
Bahrain,0.10432993146788898,Developing,0.6916740134061047,-0.7157587669556048,-0.2570169256653636,-0.6647376375554853,-0.2549352941043646,0.7111336585972806,-0.21086128213823488,1.00937389955661,-0.2620383964766972,0.6155937469828777,-1.194623037405116,0.6209124070428059,-0.3234448000817086,-0.4961186795284067,0.0,0.32947940400169395,0.2959885403412318,0.9002143525967818,0.7375415949526183
Bahrain,-0.112446121327435,Developing,0.6706347182622417,-0.7076980980620603,-0.2570169256653636,-0.6647376375554853,-0.23138279739871936,0.7111336585972806,-0.2104251844401146,0.964220336649924,-0.2620383964766972,0.6155937469828777,-0.9193992618109016,0.6209124070428059,-0.3234448000817086,-0.38719186315351933,0.0,0.3549275807550013,0.2959885403412318,0.8904632349511763,0.7375415949526183
Bahrain,-0.329222174122759,Developing,0.6601150706903111,-0.6915767602749712,-0.2570169256653636,-0.6391989056789442,-0.2855305883933788,0.7554147346704495,-0.2107740625986108,0.9240838362884253,-0.2620383964766972,0.658396123710737,-0.9193992618109016,0.6632206615809125,-0.3234448000817086,-0.5728829828646731,0.0,0.3549275807550013,0.2959885403412318,0.8758365584827685,0.6762638127372433
Bahrain,-0.545998226918083,Developing,0.6390757755464481,-0.675455422487882,-0.2570169256653636,-0.6519682716172148,0.410156610843241,0.7554147346704495,-0.21068684305898677,0.8889643984721142,-0.2620383964766972,0.658396123710737,-1.1989916687637545,0.6632206615809125,-0.3234448000817086,2.268304998128889,0.0,0.3549275807550013,0.2959885403412318,0.8563343231915576,0.6149860305218688
Bahrain,-0.7627742797134069,Developing,0.6285561279745174,-0.6593340847007929,-0.2570169256653636,-0.6238756665530196,0.3229947595117282,0.7554147346704495,-0.21007630628161839,0.8638790857461776,-0.2620383964766972,0.658396123710737,-1.1072504102323495,0.6632206615809125,-0.3234448000817086,1.9125680408397248,0.0,0.3549275807550013,0.2959885403412318,0.8417076467231492,0.5843471394141816
Bahrain,-0.9795503325087309,Developing,0.6075168328306545,-0.6432127469137039,-0.2570169256653636,-0.6238756665530196,0.2396420299575199,0.7554147346704495,-0.20998908674199435,0.8438108355654284,-0.2620383964766972,0.6155937469828777,-0.9456110499627314,0.6209124070428059,-0.3234448000817086,1.6222721417667845,0.0,0.3549275807550013,0.2959885403412318,0.8173298526091354,0.5230693571988067
Bahrain,-1.1963263853040549,Developing,0.5969971852587238,-0.6270914091266148,-0.2570169256653636,-0.6672915107431393,-0.31788510078935256,0.7554147346704495,-0.21033796490049056,0.8337767104750535,-0.2620383964766972,0.658396123710737,-0.8800815795831565,0.6632206615809125,-0.3234448000817086,-0.6846888359301736,0.0,0.3803757575083089,0.2959885403412318,0.8075787349635298,0.4617915749834322
Bahrain,-1.4131024380993789,Developing,0.5759578901148609,-1.2558235828230901,-0.2570169256653636,-0.6775070034937558,0.2073715219248806,0.7996958107436184,-0.2105996235193627,0.8237425853846788,-0.2620383964766972,0.7011985004385963,-0.9193992618109016,0.7055289161190191,-0.3234448000817086,1.3803508379168983,0.0,0.3803757575083089,0.32116039342544406,0.7978276173179243,0.4005137927680577
Bahrain,-1.6298784908947028,Developing,0.5549185949709979,-0.586788064658892,-0.2570169256653636,-0.6264295397406737,-0.2870451658057449,0.7111336585972806,-0.21051240397973867,0.8086913977491169,-0.2620383964766972,0.6155937469828777,-1.046089571211413,0.6209124070428059,-0.3234448000817086,1.517616986763862,0.0,0.3803757575083089,0.32116039342544406,0.7588231467355022,0.36987490166036996
Bangladesh,1.6217623010351567,Developing,0.2708881105288521,-0.2885433155977434,0.5232628238617233,0.0,-0.3714328925945435,0.7111336585972806,-0.19010303170771017,-1.007485243608694,0.44237027551692715,0.6155937469828777,0.0146969204726966,0.6209124070428059,-0.3234448000817086,-0.8975525371563654,-0.20704803053846005,2.708883930435938,2.7376582895098296,-0.26991976487588076,-0.5492918315702502
Bangladesh,1.4049862482398328,Developing,0.2288095202411277,-0.2643613089171097,0.5741506336134898,-1.1729584018986519,-0.36617704294865483,0.7111336585972806,-0.18582927426613155,-1.037587618879818,0.492239916012051,0.6155937469828777,-1.3475251349574577,0.6209124070428059,-0.3234448000817086,-0.8862216258615724,0.05932211816639576,2.708883930435938,2.7376582895098296,-0.2942975589898946,-0.6105696137856246
Bangladesh,1.1882101954445088,Developing,0.18673092995340185,-0.24017930223647602,0.6250384433652563,-1.1729584018986519,-0.3448528519354811,0.6668525825241117,-0.19036469032658232,-1.0727070566961292,0.5483432615690653,0.5727913702550184,-1.3213133468056277,0.5786041525046993,-0.3234448000817086,-0.7491005203511474,2.6914675068175336,2.708883930435938,2.7376582895098296,-0.31867535310390843,-0.6105696137856246
Bangladesh,0.9714341426491849,Developing,0.8179097842692808,-0.2240579644493869,0.6844075547423173,-1.1729584018986519,-0.341618228779726,0.5782904303777741,-0.03781771552411296,-1.1028094319672532,0.6044466071260797,0.4871866167992998,-0.9193992618109016,0.49398764342848606,-0.3234448000817086,-0.7661747348141311,0.05239865423288339,2.708883930435938,2.7376582895098296,-0.35767982368633,-0.6412085048933118
Bangladesh,0.754658089853861,Developing,0.39712388139202814,-1.2155202383553674,0.7437766661193782,-1.1729584018986519,-0.34006308908497385,0.6668525825241117,0.2795741891678173,-1.132911807238377,0.673017362806875,0.5727913702550184,-1.1989916687637545,0.5786041525046993,-0.3234448000817086,-0.7698476562263801,2.6234573336882465,2.708883930435938,2.7376582895098296,-0.4161865295599632,-0.7944029604317485
Bangladesh,0.5378820370585369,Developing,0.07101480666215797,-0.18375461998166412,0.8116270791217336,-1.1729584018986519,-0.33990733685247043,0.5782904303777741,-0.14230672399372893,-1.163014182509501,0.7415881184876703,0.4871866167992998,-1.006771888983668,0.49398764342848606,-0.3234448000817086,-0.7838072992486336,0.04574811371374647,2.708883930435938,2.7376582895098296,-0.4649421177879909,-0.9475974159701852
Bangladesh,0.32110598426321296,Developing,0.028936216374432104,-0.167633282194575,0.8879587937493834,-1.1729584018986519,-0.344634425572522,0.7111336585972806,-0.14841209176741266,-1.1931165577806249,0.816392579230356,0.6155937469828777,-1.3082074527297125,0.6209124070428059,-0.3234448000817086,-0.797486169176437,-0.20830082056339846,2.708883930435938,2.7376582895098296,-0.523448823661624,-1.100791871508622
Bangladesh,0.10432993146788898,Developing,-0.013142373913293759,-0.14345127551394132,0.9642905083770332,-1.1729584018986519,-0.35005577833085316,0.6668525825241117,0.020968254182499015,-1.223218933051749,0.8974307450349323,0.5727913702550184,-1.3344192408815425,0.5786041525046993,-0.3234448000817086,-0.8091638516062922,0.039631767113533195,2.708883930435938,2.7376582895098296,-0.5380755001300324,-1.0395140892932475
Bangladesh,-0.112446121327435,Developing,-0.06574061177295033,-0.1112085999397631,1.0491035246299774,-1.1729584018986519,-0.348105304145702,0.6225715064509428,0.043994212643249105,-1.2483042457776856,0.9909363209632895,0.5727913702550184,-1.3562623976747343,0.49398764342848606,-0.3234448000817086,-0.8224102072336303,2.4975849992227395,2.708883930435938,-0.6605418768588377,-0.5722044118896517,-1.0395140892932475
Bangladesh,-0.329222174122759,Developing,-0.1078192020606747,-0.10314793104621854,1.1339165408829215,-1.1729584018986519,-0.35013537045651066,0.22404182179242302,0.32902766813465556,-1.2733895585036221,1.0782081918297561,0.5299889935271591,-1.3562623976747343,0.49398764342848606,-0.3234448000817086,-0.8308335762657226,-0.21000682886433003,2.708883930435938,-0.610198170690413,-0.6063333236492711,-1.100791871508622
Bangladesh,-0.545998226918083,Developing,-0.14989779234840056,-0.07896592436558487,1.2187295571358658,-1.1729584018986519,-0.3522866510943044,-1.591482297207501,2.0509158193927175,-1.2984748712295588,1.177947472820004,0.4871866167992998,-1.4086859739783941,0.45167938889037945,-0.3234448000817086,-0.8326847674240448,0.02954553246921585,2.708883930435938,-0.5598544645219883,-0.6404622354088905,-1.162069653723997
Bangladesh,-0.7627742797134069,Developing,-0.20249603020805715,-0.05478391768495121,1.3120238750141044,-1.1729584018986519,-0.36936268466439875,-3.0970388836952427,0.6387442533396691,-1.3235601839554954,1.2776867538102517,0.23037235643214404,-1.4348977621302241,0.7055289161190191,-0.3234448000817086,-0.9108478828177232,0.025724009942099137,-0.6629994893772954,-0.5095107583535636,-0.6794667059913125,-1.192708544831684
Bangladesh,-0.9795503325087309,Developing,-0.25509426806771374,-0.03060191100431754,1.405318192892343,-1.1729584018986519,-0.3535796983940227,-3.3627253401342556,0.14368614643354213,-1.3436284341362446,1.3836597398623898,-3.15101540506874,-1.4829527070752457,0.19782986166173974,-0.3234448000817086,-0.8418729294326521,-0.23443692200240487,-0.6121031358706807,-0.4591670521851389,-0.7135956177509319,-1.2539863270470586
Bangladesh,-1.1963263853040549,Developing,-0.3076925059273703,-0.006419904323683867,1.4986125107705817,-1.1729584018986519,-0.37123303675989344,0.0,0.092837154832719,-1.363696684316994,1.4833990208526375,0.01636047279284758,-1.4480036562061391,0.028596843509313255,-0.3234448000817086,-0.918379093383912,-0.21162405574541335,-0.5612067823640657,2.7376582895098296,-0.752600088333354,-1.3152641092624333
Bangladesh,-1.4131024380993789,Developing,-0.3602907437870269,0.02582277125049436,1.6003881302741148,-1.1729584018986519,-0.36972474714720943,0.0,0.17395132668308866,-1.8353005635646025,1.5956057119666662,0.10196522624856617,-1.500427232509799,0.11321335258552649,-0.3234448000817086,-0.9115912409857396,-0.21208777464987927,-0.5103104288574508,2.7376582895098296,-0.7916045589157759,-1.376541891477808
Bangladesh,-1.6298784908947028,Developing,-0.4128889816466835,0.06612611571821714,1.7021637497776478,-1.1729584018986519,-0.3695731752574115,0.0,0.23360949178594115,-1.8553688137453517,1.707812403080695,0.01636047279284758,-1.5615880715307355,-0.013711411028793363,-0.3234448000817086,-0.9110487789982222,2.208437686397699,-0.45941407535083606,2.7376582895098296,-0.8354845883210008,-1.4378196736931828
Barbados,1.6217623010351567,Developing,0.6601150706903111,-0.5384240512976246,-0.2570169256653636,0.0,-0.3714328925945435,0.7111336585972806,-0.21103572121748299,0.8086913977491169,-0.2620383964766972,0.6155937469828777,0.0146969204726966,0.6209124070428059,-0.3234448000817086,1.8609882610495243,0.0,-0.23038048457106933,-0.25779222751144004,0.7978276173179243,1.0132916149218045
Barbados,1.4049862482398328,Developing,0.6495954231183804,-1.3203089339714467,-0.2570169256653636,1.0770038764246128,-0.22305839949630946,0.5782904303777741,-0.21103572121748299,0.7685548973876185,-0.2620383964766972,0.5299889935271591,0.6838884468093646,0.49398764342848606,-0.3234448000817086,1.8255754916303204,0.0,-0.23038048457106933,-0.25779222751144004,0.7929520584951215,1.0132916149218045
Barbados,1.1882101954445088,Developing,0.6285561279745174,-1.2397022450360011,-0.2570169256653636,1.05657289092338,-0.2390921845135034,0.4454472021582674,-0.21103572121748299,0.7334354595713071,-0.2620383964766972,0.35877948661572195,0.727574760395748,0.3670628798141662,-0.3234448000817086,1.845788595226643,0.0,-0.23038048457106933,-0.2326203744272278,0.7880764996723187,1.0132916149218045
Barbados,0.9714341426491849,Developing,0.6180364804025852,-1.2316415761424564,-0.2570169256653636,1.0233725394838766,-0.24061811218071102,0.2683228978655919,-0.21103572121748299,0.6932989592098087,-0.2620383964766972,0.23037235643214404,0.6664139213748111,0.19782986166173974,-0.3234448000817086,1.8300796690202523,0.0,-0.23038048457106933,-0.2326203744272278,0.7539475879126994,1.0132916149218045
Barbados,0.754658089853861,Developing,0.5969971852587238,-1.2155202383553674,-0.2570169256653636,0.9978338076073356,-0.2838978662465407,0.4454472021582674,-0.21103572121748299,0.6531624588483099,-0.2620383964766972,0.35877948661572195,0.3343979381182984,0.3670628798141662,-0.3234448000817086,1.8567565106236095,0.0,-0.23038048457106933,-0.2326203744272278,0.7295697937986856,1.074569397137179
Barbados,0.5378820370585369,Developing,0.5759578901148609,-1.1993989005682784,-0.2570169256653636,0.9722950757307947,-0.29346704581003025,0.22404182179242302,-0.21103572121748299,-1.6396351243022966,-0.2620383964766972,-3.15101540506874,0.11596637018638203,0.1555216071236331,-0.3234448000817086,-0.6340133802070557,0.0,-0.23038048457106933,-0.2326203744272278,0.7344453526214884,1.166486070460241
Barbados,0.32110598426321296,Developing,0.5654382425429286,-1.1752168938876446,-0.2570169256653636,0.9850644416690654,-0.2068295126571603,0.5340093543046052,-0.21103572121748299,0.5779065206705001,-0.2620383964766972,0.4443842400714405,0.13344089562093536,0.45167938889037945,-0.3234448000817086,2.0335209505700877,0.0,-0.23038048457106933,-0.2326203744272278,0.7246942349758828,1.074569397137179
Barbados,0.10432993146788898,Developing,0.5443989473990671,-0.4336353556815454,-0.2570169256653636,1.110204227864116,-0.3585917411295696,0.17976074571925413,-0.21103572121748299,0.542787082854189,-0.2620383964766972,0.10196522624856617,0.08538595067591362,0.11321335258552649,-0.3234448000817086,-0.6230393032204958,0.0,-0.20493230781776187,-0.20744852134301542,0.7051919996846717,1.0132916149218045
Barbados,-0.112446121327435,Developing,0.5233596522552042,-0.41751401789445625,-0.2570169256653636,0.9876183148567194,0.4543515714851352,0.5340093543046052,-0.21103572121748299,0.5026505824926901,-0.2620383964766972,0.4443842400714405,-0.11557109182144942,0.45167938889037945,-0.3234448000817086,2.0226491188010973,0.0,-0.20493230781776187,-0.20744852134301542,0.6856897643934607,0.9213749415987422
Barbados,-0.329222174122759,Developing,0.5128400046832721,-0.4013926801073672,-0.2570169256653636,0.9671873293554866,-0.2801156105040819,0.13547966964608527,-0.21103572121748299,0.46753114467637913,-0.2620383964766972,0.10196522624856617,-0.2772104520910676,0.07090509804741987,-0.3234448000817086,1.8768427387270241,0.0,-0.17948413106445443,-0.20744852134301542,0.6613119702794469,0.8600971593833678
Barbados,-0.545998226918083,Developing,0.4918007095394106,-0.38527134232027804,-0.2570169256653636,0.8701401482246305,0.28838594250977007,0.4897282782314363,-0.21103572121748299,0.42739464431488033,-0.2620383964766972,0.35877948661572195,-0.22915550714604585,0.40937113435227285,-0.3234448000817086,1.6226068779842664,0.0,-0.17948413106445443,-0.18227666825880304,0.636934176165433,0.7988193771679928
Barbados,-0.7627742797134069,Developing,0.4812810619674784,-0.3691500045331889,-0.2570169256653636,0.785862333032045,-0.2879098972433305,0.5340093543046052,-0.21103572121748299,0.3922752064985693,-0.2620383964766972,0.4443842400714405,-0.08499067231098101,0.45167938889037945,-0.3037478196145087,1.3804675114042988,0.0,-0.1540359543111471,-0.18227666825880304,0.617431940874222,0.7375415949526183
Barbados,-0.9795503325087309,Developing,0.4707614143955477,-0.3530286667460998,-0.2570169256653636,0.7782007134690829,-0.3646336616842245,0.4454472021582674,-0.21103572121748299,0.3521387061370705,-0.2620383964766972,-3.15101540506874,-0.03693572736595927,0.282446370737953,-0.2643538586801089,-0.6996621187326177,0.0,-0.1540359543111471,-0.15710481517459077,0.597929705583011,0.6762638127372433
Barbados,-1.1963263853040549,Developing,0.44972211925168476,-0.3369073289590107,-0.2570169256653636,0.7628774743431581,-0.3044671734018257,-0.6615796996709544,-0.21103572121748299,0.31200220577557203,-0.2620383964766972,0.14476760297642546,-0.06314751551778945,0.19782986166173974,-0.1855659368113092,1.167193960823914,0.0,-0.12858777755783954,-0.15710481517459077,0.5784274702917999,0.6149860305218688
Barbados,-1.4131024380993789,Developing,0.439202471679754,-0.3207859911719216,-0.2570169256653636,0.709246137402422,-0.301917851826887,-2.7870713511830605,-0.21103572121748299,0.27186570541407323,-0.2620383964766972,0.4443842400714405,-0.18983782491830095,0.07090509804741987,-0.20526291727850912,1.1383299050232145,0.0,-0.12858777755783954,-0.13193296209037828,0.5833030291146026,0.6149860305218688
Barbados,-1.6298784908947028,Developing,0.4286828241078218,-0.30466465338483245,-0.2570169256653636,0.7220155033406924,0.2024397324266453,0.0,-0.21103572121748299,0.2317292050525748,-0.2620383964766972,0.14476760297642546,-0.3252653970360889,0.45167938889037945,-0.16586895634410928,1.148022473233562,0.0,-0.10313960080453222,-0.13193296209037828,0.5394229997093778,0.6149860305218688
Belarus,1.6217623010351567,Developing,0.32348634838850865,0.25152150026974196,-0.2570169256653636,0.0,-0.3714328925945435,0.7996958107436184,-0.21086128213823488,1.200022276273728,-0.2620383964766972,0.7011985004385963,0.0146969204726966,0.7055289161190191,-0.3234448000817086,0.14390597122180185,-0.060657560963142176,-0.7138958428839103,-0.6857137299430501,0.8173298526091354,1.1052082882448662
Belarus,1.4049862482398328,Developing,0.291927405672715,0.2757035069503756,-0.2570169256653636,2.3845869485035136,0.20570785616433343,0.7111336585972806,-0.20545367068154358,1.1699199010026045,-0.2620383964766972,0.6155937469828777,-0.09372793502825748,0.6209124070428059,-0.3234448000817086,0.5673030533419282,-0.060938290154435415,-0.7138958428839103,-0.6857137299430501,0.8075787349635298,1.1358471793525533
Belarus,1.1882101954445088,Developing,0.26036846295692134,-1.1429742183134664,-0.2570169256653636,2.5684658180146087,0.18696302764751674,0.7554147346704495,-0.20964020858349813,1.1398175257314804,-0.2558046914148067,0.658396123710737,0.3475038321942135,0.6632206615809125,-0.3234448000817086,0.5066157112822962,-0.06109652440366883,-0.6884476661306028,-0.6857137299430501,0.8075787349635298,1.1358471793525533
Belarus,0.9714341426491849,Developing,0.2814077581007843,0.23540016248265283,-0.2570169256653636,3.000070386728152,-0.32529146340950815,0.7111336585972806,-0.21016352582124245,-1.5994986239407982,-0.2558046914148067,0.658396123710737,-0.3514771851879191,0.6632206615809125,-0.3234448000817086,-0.7951418796556613,-0.061124439348741476,-0.6884476661306028,-0.6605418768588377,0.7929520584951215,1.1052082882448662
Belarus,0.754658089853861,Developing,0.291927405672715,0.541705580437346,-0.2570169256653636,3.2452422127429457,0.05466959920534027,0.7554147346704495,-0.20667474423628032,1.0796127751892324,-0.2558046914148067,0.658396123710737,-0.4301125496434089,0.6632206615809125,-0.3234448000817086,0.24587255198830213,-0.06096317571465664,-0.6884476661306028,-0.6605418768588377,0.763698705558305,1.074569397137179
Belarus,0.5378820370585369,Developing,0.39712388139202814,0.4610988915019004,-0.2570169256653636,2.5122806078862188,-0.36715929854586227,0.6668525825241117,-0.21094850167785892,1.0495103999181083,-0.2558046914148067,0.7011985004385963,-0.15488877404919432,0.6632206615809125,-0.3234448000817086,-0.9078759427764408,-0.21937563826917028,-0.6884476661306028,-0.6353700237746254,0.7295697937986856,1.074569397137179
